1	79
1	80
1	81
1	82
1	83
1	84
1	85
1	86
1	87
1	88
2	20
2	21
2	22
2	23
2	65
2	67
3	24
3	63
3	65
3	67
4	25
4	67
5	25
5	26
5	27
5	28
5	29
5	64
5	67
6	30
6	31
6	32
6	33
6	34
6	67
7	35
7	36
7	66
7	77
8	37
8	38
9	39
9	40
9	41
9	42
9	43
9	44
9	45
9	65
9	67
10	45
10	46
10	47
10	48
10	49
10	67
10	68
10	77
11	77
12	67
12	77
13	50
13	51
13	69
13	70
13	76
14	52
14	53
14	54
14	67
15	55
15	71
15	77
16	56
16	57
16	58
16	72
16	73
16	77
17	59
18	60
18	74
19	61
19	62
19	75
19	78
21	67
22	67
24	63
24	65
24	67
28	64
35	66
36	66
36	77
39	65
39	67
41	65
43	67
45	65
45	67
46	67
48	67
49	68
49	77
50	69
50	70
50	76
55	71
56	72
57	73
60	74
62	75
69	76
71	77
72	77
73	77
75	78
79	2
79	3
80	4
80	5
81	6
81	7
81	8
82	9
83	9
83	10
83	11
84	12
84	13
84	14
85	15
86	16
87	17
87	18
88	19
