199	1
237	2
357	3
299	5
495	7
4	8
539	9
681	10
58	11
209	14
421	20
71	21
673	22
298	23
556	25
625	27
361	28
360	29
687	30
609	32
210	33
680	35
334	39
46	42
573	48
238	49
221	51
455	55
562	56
617	57
578	59
136	62
453	63
682	64
371	65
67	66
356	67
515	70
543	71
571	72
456	74
332	75
6	82
87	86
307	91
684	93
494	94
180	97
572	100
469	101
624	102
492	103
303	106
551	107
472	110
327	112
24	114
520	118
236	119
262	120
122	121
78	125
685	126
68	128
207	136
688	146
466	147
493	148
355	152
92	160
683	161
240	165
123	173
60	181
405	182
202	193
1	194
61	197
522	198
137	205
384	206
317	213
113	231
516	234
540	245
570	256
293	259
542	269
541	270
464	272
465	274
388	275
363	278
686	293
505	294
322	320
331	329
239	335
513	336
408	343
349	344
30	352
48	364
402	365
582	391
406	409
218	413
521	425
483	426
370	447
512	469
566	519
672	523
196	553
185	554
359	555
31	561
544	577
366	611
615	613
138	614
424	619
295	686
