156	1
448	2
563	3
359	5
564	6
373	8
514	10
268	11
95	12
222	13
332	14
387	16
119	17
48	19
49	20
337	21
277	22
54	24
445	25
244	26
294	28
218	29
293	30
302	31
467	32
909	33
472	34
450	35
554	36
439	37
489	38
308	39
400	41
26	42
127	43
478	44
476	45
2	46
403	47
131	48
571	52
1001	53
139	54
144	56
352	60
85	61
322	62
37	63
108	65
183	66
169	68
59	69
43	70
407	72
576	73
148	74
110	75
394	76
494	77
1213	78
447	80
10	81
28	82
585	84
61	85
113	86
267	87
104	89
195	90
376	91
21	92
264	93
393	94
240	96
129	97
309	100
469	101
336	103
477	106
533	109
68	111
968	112
86	113
539	114
396	115
446	116
509	119
105	120
463	123
440	124
237	126
23	127
217	128
329	130
241	131
288	132
13	133
247	135
534	137
545	138
53	139
163	141
457	146
260	147
584	148
77	151
419	152
360	153
315	154
364	155
226	156
221	157
204	158
331	160
526	162
549	164
801	165
99	166
437	167
310	170
96	171
142	174
346	175
415	178
50	180
177	181
381	183
323	185
372	186
358	188
125	190
253	191
325	193
251	194
583	196
98	198
436	199
458	201
137	202
333	204
390	206
76	208
6	209
502	210
456	211
191	212
185	213
57	215
544	216
505	218
479	220
413	222
266	223
181	225
518	226
572	230
852	232
295	234
236	235
235	236
459	237
145	238
186	241
193	245
101	246
135	247
261	248
179	250
194	251
282	252
161	254
565	256
172	259
388	260
780	261
132	262
538	263
632	264
80	267
566	270
87	271
284	272
84	273
231	279
55	280
208	281
435	282
327	284
1	287
258	290
385	292
35	293
531	295
486	296
301	300
339	302
490	304
300	306
402	307
74	308
586	309
228	310
102	311
543	312
1038	314
314	315
356	318
20	319
227	322
155	323
118	328
130	329
574	331
524	334
569	335
535	336
239	339
205	340
64	341
341	342
171	344
312	345
11	346
275	347
32	348
170	349
47	352
455	353
417	354
138	356
25	357
83	358
318	359
363	360
234	361
72	362
347	363
504	364
207	365
557	366
328	367
40	369
115	370
88	372
286	373
378	374
582	375
133	376
33	377
461	378
313	379
196	380
122	381
330	382
167	384
79	385
278	387
206	390
703	392
94	393
220	395
891	399
552	400
350	403
143	405
424	406
270	408
414	410
1122	412
16	413
123	415
468	416
159	418
160	419
250	420
62	422
522	423
506	425
299	428
168	429
521	430
473	431
354	432
438	433
31	434
272	435
434	437
647	438
501	439
441	440
367	441
292	442
58	443
449	444
395	446
263	447
465	448
442	449
225	450
368	451
579	452
157	453
124	454
353	455
211	456
69	457
24	458
1209	459
408	460
203	461
429	462
462	463
304	465
724	466
829	468
1145	470
182	471
484	472
548	473
214	474
22	475
210	476
128	479
420	484
517	485
296	486
238	487
38	489
178	492
141	494
103	496
265	497
136	498
351	499
542	501
60	504
66	505
154	506
215	507
100	510
279	511
223	512
262	514
290	515
573	516
481	517
158	518
149	519
180	522
334	524
537	526
370	527
291	528
1215	529
326	531
63	532
617	534
19	536
306	537
164	538
114	539
18	542
384	545
482	549
487	555
496	556
515	557
42	560
213	561
3	562
410	563
256	565
273	566
232	567
44	568
121	569
513	570
516	573
4	574
15	578
342	579
146	580
17	581
432	584
316	586
701	591
674	592
878	593
998	594
744	595
634	596
1080	597
651	599
713	600
709	602
731	604
841	605
409	606
697	608
246	609
605	610
616	611
906	612
658	613
594	615
868	616
981	617
643	618
671	619
71	621
1073	623
1064	624
821	625
758	626
727	628
1199	629
1152	630
1175	631
678	633
884	636
1048	637
876	639
715	640
580	641
1074	642
644	643
951	644
626	645
1197	646
630	647
785	648
147	649
599	651
946	652
760	653
1017	654
809	655
768	657
893	659
1170	660
602	661
983	662
1130	663
938	664
1101	665
1166	667
722	671
650	673
365	674
687	675
755	676
953	677
675	678
1179	679
1012	681
1146	682
636	683
729	684
970	686
664	687
997	688
652	689
843	691
1037	692
889	693
745	694
592	695
989	696
752	697
850	699
742	701
1109	703
608	704
600	705
274	708
1003	709
1121	711
498	713
917	714
1071	715
1162	716
807	717
960	719
1016	720
1066	721
708	722
732	726
628	727
696	729
662	731
1217	733
820	734
943	737
1039	739
499	741
676	742
761	743
344	744
567	745
1007	746
870	747
67	750
1036	751
653	752
690	753
846	754
612	755
610	757
847	758
613	760
743	761
912	763
787	764
880	765
683	766
1089	767
374	768
698	769
176	770
753	771
904	772
932	773
361	774
890	775
923	777
117	778
578	779
1169	780
1014	783
107	784
451	785
813	786
1143	787
1070	788
619	791
604	792
500	793
611	794
769	796
984	798
7	799
165	801
830	802
1221	803
778	805
717	807
667	808
629	809
963	810
844	811
786	816
892	817
200	818
1097	820
665	822
1119	823
1000	824
959	826
1196	827
842	828
766	829
840	831
598	832
895	834
740	835
961	836
199	837
377	838
756	839
202	840
492	841
733	842
1141	843
9	844
845	846
716	847
591	848
8	850
831	852
570	853
834	855
30	856
939	857
1155	861
803	865
527	866
720	869
151	870
249	871
990	873
800	876
638	877
1112	878
694	879
1168	883
710	884
764	885
1214	886
269	887
1065	888
1157	889
681	890
399	891
29	892
672	894
986	896
166	899
770	900
660	901
772	904
826	906
925	908
684	910
590	911
763	912
305	914
640	917
978	919
759	920
624	922
774	923
109	924
908	925
714	927
975	929
255	930
879	931
832	933
1207	934
699	935
1063	936
877	937
933	941
637	943
985	946
297	948
775	952
873	953
1124	954
995	955
777	959
719	960
589	962
838	963
773	965
1052	967
1137	968
988	969
861	971
974	973
641	975
555	977
734	978
922	979
1211	982
391	983
747	985
896	986
886	987
795	988
804	990
382	991
375	993
93	996
529	997
319	998
1156	1001
1004	1003
848	1005
746	1007
466	1008
1026	1009
153	1012
721	1013
1154	1015
1018	1016
654	1017
470	1018
1079	1019
955	1020
601	1022
1147	1024
1009	1026
649	1028
749	1030
828	1031
340	1032
751	1036
692	1037
475	1038
1116	1040
596	1041
661	1048
595	1050
112	1051
593	1052
862	1054
962	1056
254	1061
936	1063
1051	1064
867	1065
39	1070
423	1071
1011	1073
1186	1075
1117	1076
483	1077
695	1079
597	1080
627	1081
609	1082
969	1085
12	1088
767	1089
741	1090
1165	1095
645	1097
967	1098
406	1099
977	1101
811	1102
677	1106
802	1107
1167	1108
14	1109
739	1112
679	1118
796	1120
711	1121
954	1124
810	1125
345	1126
568	1127
1140	1130
702	1132
823	1134
897	1135
657	1136
808	1137
209	1139
730	1140
779	1144
750	1145
682	1146
1024	1147
615	1151
887	1152
1163	1153
728	1155
991	1157
903	1158
97	1161
233	1162
924	1163
798	1165
919	1166
910	1167
792	1170
791	1172
444	1173
631	1175
982	1176
454	1178
639	1179
78	1180
1174	1181
691	1184
1164	1186
916	1187
837	1189
866	1190
858	1195
1135	1196
646	1197
659	1198
