184	2476
1	12
1	62
1	81
1	124
1	125
1	126
1	127
1	128
1	129
1	130
1	131
1	132
1	133
1	134
1	135
1	136
1	137
1	138
1	139
1	140
1	141
1	142
1	143
1	144
1	145
1	146
1	147
1	148
1	149
1	150
1	151
1	152
1	153
1	154
1	155
1	156
1	157
1	158
1	159
1	160
1	161
1	162
1	163
1	164
1	165
1	166
1	167
1	168
1	169
1	170
1	171
1	172
1	173
1	174
1	175
1	176
1	177
1	178
1	179
1	180
1	181
1	182
1	183
2	3
2	5
2	7
2	9
2	10
2	14
2	15
3	5
3	117
4	3
4	5
4	7
4	9
4	10
4	14
4	15
4	117
5	117
6	3
6	5
6	7
6	9
6	10
6	14
6	15
6	117
7	5
7	117
8	3
8	5
8	7
8	9
8	10
8	14
8	15
8	117
9	5
9	117
10	3
10	5
10	7
10	9
10	117
11	3
11	5
11	7
11	9
11	10
12	3
12	7
12	9
12	10
12	11
13	2
13	4
13	6
13	7
13	8
13	9
13	11
13	14
13	15
13	16
13	17
13	24
13	25
13	37
13	42
13	79
14	2
14	4
14	6
14	8
14	9
14	11
14	15
14	17
14	24
14	25
14	42
14	79
15	2
15	3
15	4
15	6
15	8
15	9
15	11
15	14
15	17
15	24
15	25
15	42
15	79
16	2
16	3
16	4
16	6
16	8
16	9
16	11
16	14
16	15
16	17
16	24
16	25
16	42
16	79
17	2
17	3
17	4
17	6
17	7
17	8
17	9
17	10
17	11
17	24
17	25
17	79
18	2
18	3
18	4
18	6
18	8
18	9
18	11
18	14
18	15
18	16
18	17
18	24
18	25
18	37
18	42
18	61
18	78
19	2
19	4
19	6
19	8
19	9
19	11
19	14
19	15
19	16
19	17
19	24
19	25
19	37
19	42
19	61
19	78
20	2
20	3
20	4
20	6
20	7
20	8
20	9
20	10
20	11
20	14
20	15
20	16
20	17
20	24
20	25
20	42
20	61
20	78
20	79
21	2
21	3
21	4
21	6
21	7
21	8
21	9
21	10
21	11
21	14
21	15
21	16
21	17
21	24
21	25
21	42
21	61
21	78
21	79
22	2
22	3
22	4
22	6
22	7
22	8
22	9
22	10
22	11
22	14
22	15
22	16
22	17
22	24
22	25
22	42
22	61
22	78
22	79
23	2
23	3
23	4
23	6
23	7
23	8
23	9
23	10
23	11
23	16
23	61
23	78
24	2
24	3
24	4
24	6
24	8
24	9
24	10
24	11
24	17
24	61
24	78
25	2
25	4
25	6
25	7
25	8
25	9
25	10
25	11
25	17
25	61
25	78
26	2
26	4
26	6
26	8
26	9
26	10
26	11
27	2
27	4
27	6
27	8
27	9
27	10
27	11
28	2
28	4
28	6
28	8
28	9
28	10
28	11
29	2
29	4
29	6
29	8
29	9
29	10
29	11
30	2
30	4
30	6
30	8
30	9
30	10
30	11
30	37
31	2
31	4
31	6
31	8
31	9
31	10
31	11
31	37
32	2
32	4
32	6
32	8
32	9
32	10
32	11
32	37
33	2
33	4
33	6
33	8
33	9
33	10
33	11
33	37
34	2
34	4
34	6
34	8
34	9
34	10
34	11
34	14
34	15
34	16
34	17
34	24
34	25
34	42
35	2
35	4
35	6
35	8
35	9
35	10
35	11
35	14
35	15
35	16
35	17
35	24
35	25
35	42
36	2
36	4
36	6
36	8
36	9
36	10
36	11
36	14
36	15
36	16
36	17
36	24
36	25
36	37
36	42
37	2
37	4
37	6
37	8
37	9
37	10
37	11
37	14
37	15
37	16
37	17
37	24
37	25
37	42
38	2
38	4
38	6
38	8
38	9
38	10
38	11
38	14
38	15
38	16
38	17
38	24
38	25
38	37
38	42
39	2
39	4
39	6
39	8
39	9
39	10
39	11
39	14
39	15
39	16
39	17
39	24
39	25
39	37
39	42
40	2
40	4
40	6
40	8
40	9
40	10
40	11
40	14
40	15
40	16
40	17
40	24
40	25
40	37
40	42
41	2
41	4
41	6
41	8
41	9
41	10
41	11
41	14
41	15
41	16
41	17
41	24
41	25
41	42
42	2
42	4
42	6
42	8
42	9
42	10
42	11
42	14
42	15
42	16
42	17
42	24
42	25
43	2
43	8
43	9
43	10
43	11
43	14
43	15
43	16
43	17
43	24
43	25
43	42
43	55
43	56
43	57
43	58
43	65
43	66
43	68
43	72
43	73
43	74
43	75
43	82
43	86
43	87
43	88
43	89
43	90
43	91
43	92
43	102
43	106
