419	519
4	3
6	11
6	14
9	8
15	351
18	17
20	19
20	21
20	22
20	23
24	1
24	17
24	18
24	49
24	73
24	76
24	85
24	116
24	143
24	151
24	152
24	164
24	171
24	176
24	200
24	214
24	239
24	280
24	346
24	352
30	25
30	26
30	27
30	28
30	29
30	58
40	39
43	42
46	47
46	48
49	50
53	51
53	52
55	54
56	57
56	128
59	359
59	363
64	65
64	93
64	103
64	194
64	260
64	335
64	350
64	376
64	401
66	5
66	13
66	16
66	19
66	20
66	21
66	22
66	23
66	56
66	57
66	60
66	63
66	72
66	83
66	85
66	86
66	87
66	95
66	96
66	111
66	117
66	128
66	135
66	143
66	149
66	150
66	153
66	154
66	156
66	165
66	166
66	168
66	171
66	172
66	173
66	175
66	176
66	179
66	181
66	206
66	213
66	229
66	230
66	231
66	233
66	234
66	235
66	237
66	242
66	243
66	252
66	265
66	266
66	282
66	284
66	303
66	307
66	313
66	331
66	333
66	340
66	346
66	356
66	357
66	364
66	368
66	377
66	382
66	383
66	385
66	409
66	411
68	67
69	185
69	191
74	75
77	78
77	79
77	80
77	81
77	363
82	87
82	281
82	282
82	303
82	340
82	377
82	383
88	87
88	282
88	377
90	278
90	340
94	95
97	96
110	285
110	286
112	285
113	114
113	395
113	396
118	115
118	116
118	117
118	201
118	390
122	121
126	119
126	195
126	198
135	130
135	131
135	134
135	136
135	139
135	140
135	141
136	131
136	132
136	133
136	134
136	137
136	138
136	139
136	140
136	141
136	260
136	362
136	376
142	5
142	16
142	24
142	44
142	56
142	73
142	76
142	86
142	89
142	120
142	143
142	145
142	171
142	198
142	200
142	267
142	268
142	271
142	275
142	280
142	346
142	364
147	1
147	7
147	146
147	200
147	304
147	313
147	321
150	149
153	60
153	109
153	122
153	123
153	124
153	125
153	127
153	352
153	369
155	154
155	156
156	252
157	158
159	161
160	161
163	164
168	170
168	262
174	171
174	172
174	173
174	175
180	108
180	179
180	181
187	186
189	1
189	57
189	58
189	92
189	107
189	143
189	164
189	170
189	190
189	195
189	198
189	267
189	268
189	280
189	285
189	286
189	287
189	290
189	309
189	352
189	364
191	56
191	135
191	136
191	273
191	289
191	327
191	360
196	417
201	1
201	5
204	202
210	209
212	213
216	215
219	302
219	328
219	329
219	342
219	358
219	361
219	388
219	391
219	392
219	393
219	394
224	161
224	177
224	203
224	208
224	220
224	221
224	228
224	285
224	286
224	288
224	289
224	345
224	347
224	360
226	225
226	364
230	235
234	229
234	231
234	232
234	233
234	236
238	144
238	152
238	272
238	352
238	418
243	242
248	244
248	245
248	246
248	249
249	178
249	244
249	247
254	253
255	234
255	237
255	312
255	313
257	256
262	162
262	320
264	263
264	301
265	167
265	237
265	266
269	7
269	56
269	86
269	89
269	120
269	143
269	145
269	267
269	268
269	275
269	279
269	280
269	370
274	273
277	5
277	7
277	13
277	14
277	18
277	64
277	92
277	148
277	207
277	270
277	273
277	289
277	291
277	307
287	67
287	68
287	117
287	135
287	285
287	286
293	10
293	92
293	182
293	207
299	297
299	298
299	300
299	311
310	309
319	62
319	71
319	161
319	169
319	178
319	184
319	308
319	314
319	315
319	316
319	317
319	318
319	322
319	323
319	355
319	406
325	324
326	148
326	398
332	331
332	333
334	41
334	152
334	154
334	205
334	238
334	240
334	272
334	352
334	404
334	405
334	407
334	418
337	336
339	70
339	84
339	98
339	99
339	100
339	101
339	102
339	103
339	104
339	105
339	106
339	129
339	194
339	211
339	223
339	241
339	276
339	292
339	330
339	338
339	340
339	350
339	389
339	401
340	61
340	91
340	183
340	188
340	192
340	193
340	199
340	222
340	258
340	259
341	46
341	85
341	119
341	126
341	168
341	170
341	195
341	197
341	262
341	283
341	309
341	344
341	417
344	343
353	354
354	2
354	144
354	152
354	272
354	352
354	418
365	364
371	370
373	372
375	36
375	37
375	261
375	374
380	34
380	35
380	37
380	38
380	261
380	378
380	379
384	385
386	387
396	387
400	399
403	402
408	7
408	12
408	13
408	31
408	32
408	33
408	45
408	217
408	218
408	227
408	250
408	251
408	278
408	294
408	295
408	296
408	305
408	306
408	307
408	346
408	348
408	349
408	366
408	367
408	381
408	397
410	411
412	416
413	85
413	86
413	145
415	414
